"package_lc","version","osv_id"
"ash_authentication_phoenix","2.4.5","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.4.6","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.4.7","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.4.8","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.5.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.5.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.5.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.5.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.5.4","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.6.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.6.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.6.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.6.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.7.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.8.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.9.0","EEF-CVE-2025-4754"
"ash","0.1.0","EEF-CVE-2025-48042"
"ash","0.1.1","EEF-CVE-2025-48042"
"ash","0.1.3","EEF-CVE-2025-48042"
"ash","0.1.8","EEF-CVE-2025-48042"
"ash","0.1.9","EEF-CVE-2025-48042"
"ash","0.10.0","EEF-CVE-2025-48042"
"ash","0.12.0","EEF-CVE-2025-48042"
"ash","0.13.0","EEF-CVE-2025-48042"
"ash","0.13.1","EEF-CVE-2025-48042"
"ash","0.2.0","EEF-CVE-2025-48042"
"ash","0.3.0","EEF-CVE-2025-48042"
"ash","0.4.0","EEF-CVE-2025-48042"
"ash","0.5.0","EEF-CVE-2025-48042"
"ash","0.5.1","EEF-CVE-2025-48042"
"ash","0.5.2","EEF-CVE-2025-48042"
"ash","0.6.0","EEF-CVE-2025-48042"
"ash","0.6.1","EEF-CVE-2025-48042"
"ash","0.6.2","EEF-CVE-2025-48042"
"ash","0.6.3","EEF-CVE-2025-48042"
"ash","0.6.4","EEF-CVE-2025-48042"
"ash","0.6.5","EEF-CVE-2025-48042"
"ash","0.7.0","EEF-CVE-2025-48042"
"ash","0.8.0","EEF-CVE-2025-48042"
"ash","0.9.0","EEF-CVE-2025-48042"
"ash","0.9.1","EEF-CVE-2025-48042"
"ash","1.0.0","EEF-CVE-2025-48042"
"ash","1.0.1","EEF-CVE-2025-48042"
"ash","1.0.2","EEF-CVE-2025-48042"
"ash","1.0.3","EEF-CVE-2025-48042"
"ash","1.1.0","EEF-CVE-2025-48042"
"ash","1.1.2","EEF-CVE-2025-48042"
"ash","1.1.3","EEF-CVE-2025-48042"
"ash","1.10.0","EEF-CVE-2025-48042"
"ash","1.11.0","EEF-CVE-2025-48042"
"ash","1.11.1","EEF-CVE-2025-48042"
"ash","1.12.0","EEF-CVE-2025-48042"
"ash","1.13.0","EEF-CVE-2025-48042"
"ash","1.13.1","EEF-CVE-2025-48042"
"ash","1.13.2","EEF-CVE-2025-48042"
"ash","1.13.3","EEF-CVE-2025-48042"
"ash","1.13.4","EEF-CVE-2025-48042"
"ash","1.14.0","EEF-CVE-2025-48042"
"ash","1.15.0","EEF-CVE-2025-48042"
"ash","1.15.1","EEF-CVE-2025-48042"
"ash","1.16.2","EEF-CVE-2025-48042"
"ash","1.17.0","EEF-CVE-2025-48042"
"ash","1.17.1","EEF-CVE-2025-48042"
"ash","1.18.0","EEF-CVE-2025-48042"
"ash","1.18.1","EEF-CVE-2025-48042"
"ash","1.19.0","EEF-CVE-2025-48042"
"ash","1.19.1","EEF-CVE-2025-48042"
"ash","1.2.0","EEF-CVE-2025-48042"
"ash","1.2.1","EEF-CVE-2025-48042"
"ash","1.20.0","EEF-CVE-2025-48042"
"ash","1.20.1","EEF-CVE-2025-48042"
"ash","1.22.0","EEF-CVE-2025-48042"
"ash","1.22.1","EEF-CVE-2025-48042"
"ash","1.23.0","EEF-CVE-2025-48042"
